id1,id2,weight
id74,id7,22.6
id74,id151,6.34
id74,id103,1.0
id74,id203,1.0
id74,id165,6.66
id74,id87,1.62
id180,id172,5.69
id180,id174,2.64
id180,id173,9.52
id180,id26,19.76
id180,id56,6.96
id180,id28,5.36
id180,id136,3.51
id180,id168,5.36
id180,id178,1.62
id180,id88,14.81
id180,id75,3.09
id115,id96,2.64
id115,id150,15.68
id115,id44,1.62
id115,id136,17.57
id115,id203,17.77
id115,id114,3.09
id134,id86,6.96
id134,id57,2.16
id134,id56,7.85
id198,id35,8.42
id198,id18,1.0
id165,id38,28.87
id165,id203,76.08
id165,id7,45.0
id165,id172,7.56
id165,id178,19.76
id165,id87,4.29
id165,id136,7.85
id165,id8,20.92
id165,id155,15.46
id165,id103,18.18
id165,id147,5.69
id165,id91,13.23
id165,id113,13.69
id165,id30,6.34
id165,id138,8.7
id165,id107,1.0
id165,id170,4.29
id165,id88,4.66
id165,id48,17.77
id165,id97,8.42
id165,id31,5.69
id165,id52,4.66
id165,id121,3.9
id165,id167,2.16
id165,id104,1.0
id165,id157,2.16
id165,id145,3.09
id165,id148,4.66
id165,id64,2.64
id165,id119,6.66
id165,id173,4.66
id165,id56,28.04
id165,id96,1.62
id165,id44,3.09
id165,id49,2.16
id165,id27,10.05
id165,id53,5.01
id165,id122,1.0
id165,id74,6.66
id165,id153,6.66
id28,id119,37.9
id28,id205,2.16
id28,id166,45.68
id28,id173,50.48
id28,id172,6.96
id28,id38,4.66
id28,id90,13.91
id28,id178,27.87
id28,id88,49.56
id28,id136,22.97
id28,id203,63.6
id28,id26,15.68
id28,id121,1.62
id28,id48,12.29
id28,id145,2.64
id28,id168,35.51
id28,id180,5.36
id28,id64,2.16
id28,id18,1.62
id28,id97,11.07
id28,id113,12.29
id28,id53,1.62
id28,id170,8.98
id28,id56,10.56
id28,id148,7.56
id28,id33,1.62
id28,id114,5.69
id28,id49,7.85
id28,id155,12.76
id28,id98,7.85
id28,id52,2.16
id28,id31,5.36
id28,id91,23.33
id28,id75,74.76
id28,id116,18.18
id28,id92,4.29
id28,id84,2.16
id28,id23,4.66
id32,id38,16.32
id32,id53,5.36
id32,id136,5.69
id32,id56,14.36
id32,id90,1.0
id32,id121,9.78
id32,id52,11.8
id32,id203,6.96
id32,id48,6.02
id32,id147,1.0
id32,id138,1.62
id32,id51,1.0
id32,id178,7.27
id32,id39,2.64
id32,id33,10.3
id32,id18,6.34
id32,id35,15.25
id32,id103,2.64
id32,id14,9.25
id32,id157,3.51
id32,id145,1.62
id32,id137,1.0
id105,id97,12.52
id105,id96,6.02
id105,id136,12.76
id105,id36,8.7
id105,id91,16.74
id105,id203,6.34
id105,id26,2.16
id105,id44,3.09
id105,id48,3.09
id105,id23,1.0
id105,id45,5.36
id105,id116,9.52
id13,id53,8.98
id140,id203,9.25
id140,id18,4.29
id140,id48,3.09
id140,id205,1.0
id194,id92,1.62
id8,id165,20.92
id8,id7,44.86
id8,id87,5.36
id8,id103,2.64
id8,id147,2.64
id8,id42,2.64
id8,id33,1.0
id39,id36,7.27
id39,id48,3.51
id39,id49,5.36
id39,id51,4.66
id39,id53,8.14
id39,id14,8.14
id39,id32,2.64
id39,id52,10.05
id39,id15,1.62
id39,id147,2.64
id39,id31,13.69
id39,id154,1.62
id39,id157,2.16
id39,id66,3.51
id39,id121,6.96
id39,id136,7.85
id39,id86,1.62
id39,id178,7.27
id39,id30,6.34
id39,id133,1.0
id39,id203,3.09
id39,id114,2.64
id39,id40,3.09
id39,id42,1.0
id39,id103,4.29
id39,id161,1.62
id94,id93,3.51
id124,id33,14.36
id124,id145,6.34
id124,id85,2.16
id124,id23,2.64
id124,id202,1.62
id124,id18,2.64
id124,id48,2.64
id124,id203,1.62
id124,id103,1.0
id124,id53,1.62
id124,id118,1.0
id102,id152,2.64
id102,id146,8.7
id58,id48,3.09
id58,id136,15.89
id172,id174,5.69
id172,id180,5.69
id172,id26,15.89
id172,id173,27.36
id172,id119,19.96
id172,id163,6.96
id172,id161,6.66
id172,id98,13.23
id172,id136,15.25
id172,id19,2.16
id172,id28,6.96
id172,id165,7.56
id172,id30,15.89
id172,id121,27.36
id172,id125,10.05
id172,id4,8.7
id172,id203,36.72
id172,id53,3.51
id172,id29,1.62
id172,id18,1.0
id172,id104,3.9
id172,id103,8.98
id172,id56,14.81
id172,id113,6.66
id172,id44,1.62
id172,id150,1.0
id172,id153,17.57
id172,id145,4.66
id172,id157,17.98
id172,id166,12.76
id172,id155,3.09
id172,id95,5.01
id172,id138,2.64
id68,id153,3.51
id68,id40,1.62
id68,id147,3.9
id31,id53,12.76
id31,id52,22.6
id31,id38,6.34
id31,id33,6.34
id31,id51,6.02
id31,id29,11.31
id31,id123,2.64
id31,id121,8.14
id31,id14,5.01
id31,id138,12.05
id31,id166,11.07
id31,id36,2.64
id31,id42,1.62
id31,id147,5.69
id31,id90,1.62
id31,id165,5.69
id31,id39,13.69
id31,id203,10.05
id31,id153,1.62
id31,id48,4.66
id31,id103,9.25
id31,id155,1.0
id31,id88,2.64
id31,id97,14.81
id31,id28,5.36
id31,id56,17.57
id31,id18,1.62
id31,id49,2.64
id31,id136,14.36
id31,id161,3.9
id117,id203,3.09
id117,id145,1.0
id117,id18,1.0
id117,id52,1.0
id167,id84,34.29
id167,id121,1.0
id167,id30,1.0
id167,id165,2.16
id167,id203,6.96
id45,id38,3.09
id45,id183,2.16
id45,id91,12.05
id45,id84,7.56
