id1,id2,weight
id23,id62,2
id23,id163,1
id23,id24,3
id23,id25,1
id23,id145,1
id23,id100,4
id23,id124,1
id23,id91,3
id23,id107,1
id23,id21,1
id23,id72,1
id23,id84,1
id23,id136,1
id23,id48,2
id23,id166,1
id169,id203,1
id169,id86,1
id105,id97,4
id105,id96,1
id105,id36,1
id105,id48,1
id105,id45,1
id105,id136,1
id166,id28,24
id166,id152,1
id166,id173,7
id166,id51,1
id166,id121,1
id166,id88,45
id166,id31,1
id166,id90,5
id166,id170,3
id166,id178,1
id166,id92,1
id166,id172,5
id166,id168,2
id166,id76,1
id166,id91,4
id166,id75,1
id166,id116,1
id166,id81,1
id166,id48,1
id166,id23,1
id146,id203,1
id171,id97,1
id171,id3,2
id171,id161,1
id173,id180,1
id173,id155,2
id173,id172,7
id173,id203,2
id173,id136,1
id173,id113,3
id173,id148,3
id173,id178,3
id173,id166,7
id173,id51,1
id173,id48,2
id173,id88,20
id173,id28,7
id173,id145,1
id173,id168,1
id173,id75,3
id173,id119,1
id173,id174,1
id173,id90,1
id45,id38,1
id45,id183,1
id45,id91,13
id45,id84,6
id45,id105,1
id114,id49,2
id114,id136,11
id114,id21,1
id114,id88,1
id114,id148,1
id114,id150,3
id114,id170,1
id114,id28,1
id114,id203,13
id114,id155,1
id114,id39,1
id114,id91,2
id135,id136,1
id4,id172,1
id4,id56,4
id4,id98,2
id4,id7,6
id18,id19,2
id18,id203,16
id18,id49,2
id18,id35,3
id18,id29,1
id18,id154,1
id18,id145,3
id18,id132,2
id18,id152,2
id18,id140,2
id18,id48,3
id18,id87,1
id18,id32,2
id79,id90,1
id48,id52,24
id48,id49,15
id48,id145,7
id48,id178,7
id48,id103,9
id48,id170,1
id48,id28,2
id48,id88,1
id48,id91,4
id48,id148,2
id48,id203,29
id48,id136,29
id48,id32,1
id48,id173,2
id48,id110,2
id48,id18,3
id48,id155,1
id48,id140,1
id48,id147,1
id48,id165,4
id48,id150,1
id48,id38,2
id48,id56,6
id48,id113,3
id48,id105,1
id48,id23,2
id48,id166,1
id47,id127,1
id47,id155,1
id147,id103,5
id147,id165,3
id147,id39,1
id147,id52,1
id147,id31,1
id147,id51,1
id147,id42,2
id147,id87,3
id147,id153,18
id147,id48,1
id147,id203,2
id147,id145,1
id100,id23,4
id100,id24,2
id156,id203,1
id56,id26,19
id56,id38,4
id56,id136,4
id56,id32,1
id56,id149,8
id56,id203,4
id56,id168,1
id56,id4,4
id56,id98,18
id56,id195,1
id56,id137,2
id56,id134,1
id56,id33,1
id56,id28,7
id56,id52,2
id56,id172,1
id56,id48,6
id56,id88,5
id56,id178,5
id56,id97,2
id56,id151,1
id56,id119,1
id36,id51,1
id36,id53,2
id36,id157,2
id36,id64,3
id36,id105,1
id168,id178,3
id168,id203,4
id168,id26,4
id168,id56,1
id168,id38,1
id168,id119,2
id168,id173,1
id168,id145,1
id168,id166,2
id168,id88,4
id168,id28,3
id168,id92,1
id31,id53,4
id31,id33,1
id31,id51,2
id31,id29,1
id31,id14,1
id31,id121,1
id31,id166,1
id31,id52,1
id31,id42,1
id31,id147,1
id31,id103,1
id31,id97,1
id31,id28,2
id19,id18,2
id176,id53,1
id113,id203,45
id113,id173,3
id113,id165,5
id113,id136,2
id113,id28,3
id113,id91,2
id113,id178,2
id113,id48,3
id113,id172,1
id113,id116,3
id113,id119,3
id182,id88,2
id182,id33,1
id195,id125,1
id195,id56,1
id137,id56,2
id7,id74,3
id7,id165,23
id7,id38,1
id7,id151,3
id7,id8,2
id7,id4,6
id7,id88,15
id7,id141,2
id7,id103,1
id7,id33,1
id151,id170,1
id151,id53,2
id151,id29,1
id151,id203,2
id151,id74,1
id151,id7,3
id151,id125,1
id151,id87,1
id151,id103,1
id151,id56,1
id167,id203,1
id38,id165,17
id38,id203,10
id38,id163,1
id38,id125,2
id38,id56,4
id38,id32,2
id38,id103,3
id38,id28,2
id38,id52,3
id38,id33,1
id38,id51,2
id38,id53,2
id38,id7,1
id38,id87,5
id38,id168,1
id38,id14,1
id38,id157,1
id38,id88,1
id38,id148,2
id38,id48,2
id38,id49,1
id38,id91,1
id38,id45,1
id150,id50,2
id150,id136,9
id150,id96,2
id150,id48,1
id150,id114,3
id104,id157,1
id104,id163,1
id26,id172,7
id26,id98,14
id26,id88,1
id26,id56,19
id26,id119,7
id26,id168,4
id26,id170,4
id26,id149,7
id26,id178,1
id26,id28,3
id26,id145,2
id26,id50,1
id118,id136,5
id118,id53,1
id118,id85,3
id148,id178,4
id148,id173,3
id148,id48,2
id148,id203,2
id148,id38,2
id148,id165,2
id148,id35,1
id148,id114,1
id148,id49,2
id148,id119,1
id148,id88,2
id148,id28,1
id121,id52,3
id121,id31,1
id121,id32,3
id121,id66,1
id121,id166,1
id121,id172,7
id121,id30,2
id102,id152,1
id134,id86,1
id134,id57,1
id134,id56,1
id172,id174,4
id172,id26,7
id172,id173,7
id172,id30,8
id172,id4,1
id172,id56,1
id172,id113,1
id172,id136,1
id172,id153,2
id172,id157,1
id172,id145,2
id172,id121,7
id172,id166,5
id172,id95,2
id172,id138,1
id172,id203,1
id98,id26,14
id98,id88,7
id98,id197,1
id98,id56,18
id98,id4,2
id98,id178,6
id98,id163,1
id98,id28,5
id98,id103,2
id98,id97,2
id178,id168,3
id178,id203,22
id178,id3,1
id178,id90,6
id178,id28,16
id178,id181,4
id178,id148,4
id178,id88,11
id178,id173,3
id178,id52,3
id178,id48,7
id178,id26,1
id178,id98,6
id178,id205,9
id178,id136,5
id178,id113,2
id178,id166,1
id178,id39,1
id178,id56,5
id178,id49,2
id178,id165,1
id178,id91,1
id127,id47,1
id170,id21,1
id170,id72,5
id170,id136,3
id170,id164,1
id170,id133,1
id170,id26,4
id170,id151,1
id170,id103,4
id170,id48,1
id170,id88,8
id170,id145,1
id170,id33,1
id170,id166,3
id170,id28,1
id170,id114,1
id209,id136,1
id161,id103,11
id161,id50,1
id161,id40,2
id161,id42,2
id161,id39,1
id161,id66,1
id161,id136,2
id161,id171,1
id88,id98,7
id88,id26,1
id88,id203,7
id88,id28,19
id88,id178,11
id88,id170,8
id88,id48,1
id88,id49,8
id88,id7,15
id88,id166,45
id88,id173,20
id88,id114,1
id88,id157,1
id88,id38,1
id88,id165,1
id88,id145,1
id88,id182,2
id88,id92,3
id88,id136,1
id88,id90,7
id88,id148,2
id88,id56,5
id88,id91,4
id88,id119,10
id88,id168,4
id88,id116,3
id88,id75,3
id88,id180,4
id28,id119,4
id28,id205,1
id28,id38,2
id28,id90,7
id28,id178,16
id28,id88,19
id28,id136,2
id28,id203,6
id28,id166,24
id28,id48,2
id28,id180,1
id28,id173,7
id28,id113,3
id28,id170,1
id28,id56,7
id28,id114,1
id28,id26,3
id28,id98,5
id28,id49,2
id28,id31,2
id28,id148,1
id28,id75,5
id28,id91,2
id28,id168,3
id198,id35,2
id6,id87,1
id39,id51,1
id39,id14,3
id39,id32,2
id39,id52,3
id39,id147,1
id39,id157,1
id39,id66,2
id39,id53,2
id39,id178,1
id39,id30,1
id39,id133,1
id39,id114,1
id39,id40,1
id39,id42,1
id39,id103,1
id39,id161,1
id14,id51,5
id14,id138,1
id14,id31,1
id14,id39,3
id14,id38,1
id14,id33,3
id14,id53,1
id14,id52,2
id14,id29,2
id34,id35,2
id34,id55,1
id51,id38,2
id51,id52,2
id51,id33,3
id51,id53,1
id51,id31,2
id51,id39,1
id51,id36,1
id51,id166,1
id51,id173,1
id51,id138,8
id51,id14,5
id51,id42,1
id51,id147,1
id51,id91,2
id96,id136,4
id96,id150,2
id96,id44,1
id96,id105,1
id96,id91,1
id84,id97,2
id84,id116,1
id84,id91,17
id84,id45,6
id84,id23,1
id110,id48,2
id110,id136,1
id110,id203,1
id24,id25,1
id24,id23,3
id24,id100,2
id49,id48,15
id49,id18,2
id49,id114,2
id49,id88,8
id49,id148,2
id49,id38,1
id49,id165,1
id49,id136,2
id49,id178,2
id49,id28,2
id49,id52,1
id124,id145,1
id124,id85,1
id124,id23,1
id124,id103,1
id25,id23,1
id25,id24,1
id153,id68,2
id153,id145,2
id153,id147,18
id153,id157,2
id153,id172,2
id153,id165,4
id153,id203,2
id41,id90,1
id57,id91,1
id57,id86,1
id57,id134,1
id52,id48,24
id52,id38,3
id52,id33,1
id52,id51,2
id52,id53,1
id52,id178,3
id52,id203,2
id52,id121,3
id52,id66,1
id52,id32,3
id52,id39,3
id52,id103,1
id52,id31,1
id52,id42,1
id52,id147,1
id52,id27,1
id52,id91,3
id52,id14,2
id52,id56,2
id52,id136,1
id52,id49,1
id119,id28,4
id119,id155,2
id119,id26,7
id119,id136,1
id119,id76,1
id119,id168,2
id119,id148,1
id119,id56,1
id119,id88,10
id119,id173,1
id119,id90,3
id119,id91,2
id119,id113,3
id119,id75,2
id149,id56,8
id149,id26,7
id27,id97,1
id27,id203,1
id27,id91,3
id27,id52,1
id82,id136,2
id75,id28,5
id75,id90,3
id75,id91,3
id75,id136,4
id75,id173,3
id75,id203,1
id75,id88,3
id75,id166,1
id75,id116,1
id75,id119,2
id200,id33,2
id108,id112,1
id108,id116,1
id141,id86,2
id141,id7,2
id141,id136,2
id122,id203,2
id29,id53,2
id29,id31,1
id29,id151,1
id29,id18,1
id29,id136,3
id29,id40,1
id29,id35,1
id29,id55,1
id29,id14,2
id140,id18,2
id140,id48,1
id140,id203,1
id76,id119,1
id76,id166,1
id103,id161,11
id103,id163,1
id103,id53,3
id103,id38,3
id103,id147,5
id103,id91,1
id103,id203,4
id103,id170,4
id103,id48,9
id103,id42,12
id103,id87,4
id103,id52,1
id103,id7,1
id103,id40,2
id103,id86,2
id103,id31,1
id103,id165,1
id103,id39,1
id103,id66,1
id103,id98,2
id103,id136,1
id103,id124,1
id103,id151,1
id116,id91,96
id116,id84,1
id116,id113,3
id116,id108,1
id116,id174,1
id116,id88,3
id116,id90,1
id116,id166,1
id116,id75,1
id116,id92,2
id107,id91,1
id107,id23,1
id107,id21,1
id107,id72,1
id107,id125,2
id72,id170,5
id72,id21,3
id72,id91,1
id72,id107,1
id72,id23,1
id42,id103,12
id42,id40,2
id42,id161,2
id42,id52,1
id42,id31,1
id42,id51,1
id42,id147,2
id42,id39,1
id42,id66,1
id81,id166,1
id163,id38,1
id163,id103,1
id163,id23,1
id163,id98,1
id163,id104,1
id3,id178,1
id3,id171,2
id3,id203,1
id93,id91,1
id93,id95,1
id93,id94,1
id93,id203,2
id93,id136,2
id152,id166,1
id152,id18,2
id152,id102,1
id154,id18,1
id205,id28,1
id205,id87,1
id205,id203,6
id205,id91,1
id205,id178,9
id205,id136,2
id205,id202,1
