id1,id2,weight
id74,id7,2.53
id74,id151,1.62
id74,id103,1.0
id74,id203,1.0
id74,id165,1.0
id74,id87,1.23
id180,id172,1.23
id180,id174,1.0
id180,id173,1.0
id180,id26,1.0
id180,id56,1.39
id180,id28,1.87
id180,id136,1.0
id180,id168,1.0
id180,id178,1.0
id180,id88,2.11
id180,id75,1.39
id115,id96,1.39
id115,id150,1.0
id115,id44,1.23
id115,id136,1.62
id115,id203,1.52
id115,id114,1.0
id134,id86,1.0
id134,id57,1.0
id134,id56,1.52
id198,id35,1.87
id198,id18,1.0
id165,id38,2.83
id165,id203,3.84
id165,id7,3.42
id165,id172,1.23
id165,id178,1.87
id165,id87,1.71
id165,id136,1.39
id165,id8,1.23
id165,id155,1.0
id165,id103,1.79
id165,id147,2.0
id165,id91,2.25
id165,id113,2.21
id165,id30,1.23
id165,id138,1.23
id165,id107,1.0
id165,id170,1.23
id165,id88,1.62
id165,id48,2.34
id165,id97,1.0
id165,id31,1.0
id165,id52,1.23
id165,id121,1.0
id165,id167,1.23
id165,id104,1.0
id165,id157,1.0
id165,id145,1.39
id165,id148,1.62
id165,id64,1.23
id165,id119,1.23
id165,id173,1.0
id165,id56,1.23
id165,id96,1.0
id165,id44,1.0
id165,id49,1.0
id165,id27,1.39
id165,id53,1.0
id165,id122,1.0
id165,id74,1.0
id165,id153,1.93
id28,id119,2.05
id28,id205,1.0
id28,id166,3.07
id28,id173,2.59
id28,id172,1.23
id28,id38,1.23
id28,id90,2.05
id28,id178,2.75
id28,id88,3.42
id28,id136,2.16
id28,id203,3.0
id28,id26,2.42
id28,id121,1.0
id28,id48,1.79
id28,id145,1.0
id28,id168,2.46
id28,id180,1.87
id28,id64,1.0
id28,id18,1.0
id28,id97,1.23
id28,id113,2.46
id28,id53,1.0
id28,id170,1.52
id28,id56,2.11
id28,id148,1.93
id28,id33,1.0
id28,id114,1.52
id28,id49,1.71
id28,id155,1.52
id28,id98,1.62
id28,id52,1.0
id28,id31,1.71
id28,id91,1.52
id28,id75,2.34
id28,id116,1.0
id28,id92,1.0
id28,id84,1.0
id28,id23,1.0
id32,id38,1.71
id32,id53,1.39
id32,id136,1.23
id32,id56,1.39
id32,id90,1.0
id32,id121,2.11
id32,id52,2.05
id32,id203,1.62
id32,id48,1.71
id32,id147,1.0
id32,id138,1.0
id32,id51,1.0
id32,id178,1.62
id32,id39,1.39
id32,id33,1.0
id32,id18,1.87
id32,id35,1.0
id32,id103,1.0
id32,id14,1.0
id32,id157,1.23
id32,id145,1.0
id32,id137,1.0
id105,id97,1.62
id105,id96,1.62
id105,id136,2.0
id105,id36,1.23
id105,id91,1.52
id105,id203,1.23
id105,id26,1.0
id105,id44,1.0
id105,id48,1.0
id105,id23,1.0
id105,id45,1.23
id105,id116,1.0
id13,id53,1.39
id140,id203,1.71
id140,id18,1.39
id140,id48,1.0
id140,id205,1.0
id194,id92,1.0
id8,id165,1.23
id8,id7,1.52
id8,id87,2.05
id8,id103,1.52
id8,id147,1.52
id8,id42,1.52
id8,id33,1.0
id39,id36,1.71
id39,id48,1.39
id39,id49,1.0
id39,id51,1.23
id39,id53,1.62
id39,id14,1.52
id39,id32,1.39
id39,id52,1.39
id39,id15,1.0
id39,id147,1.0
id39,id31,1.0
id39,id154,1.0
id39,id157,1.0
id39,id66,1.39
id39,id121,1.0
id39,id136,1.52
id39,id86,1.0
id39,id178,1.23
id39,id30,1.0
id39,id133,1.0
id39,id203,1.0
id39,id114,1.0
id39,id40,1.0
id39,id42,1.0
id39,id103,1.0
id39,id161,1.0
id94,id93,1.23
id124,id33,1.23
id124,id145,1.23
id124,id85,1.23
id124,id23,1.0
id124,id202,1.0
