id1,id2,weight
id40,id31,6.25
id40,id27,4.38
id40,id39,5.47
id40,id30,6.61
id40,id97,6.31
id40,id51,5.33
id40,id46,1.39
id40,id111,4.63
id40,id178,7.51
id40,id53,7.67
id40,id52,5.33
id40,id14,6.84
id40,id161,3.67
id40,id166,4.8
id40,id28,8.41
id40,id23,5.07
id40,id203,14.14
id40,id20,7.49
id40,id65,2.49
id40,id44,3.09
id40,id155,5.27
id40,id165,8.71
id40,id38,6.42
id40,id136,8.22
id40,id21,3.02
id40,id98,5.31
id40,id72,3.68
id40,id170,5.91
id40,id91,8.67
id40,id54,1.39
id40,id103,6.87
id40,id56,8.09
id40,id149,3.53
id40,id151,7.98
id40,id125,6.32
id40,id88,8.6
id40,id152,2.49
id40,id123,2.38
id40,id7,8.3
id40,id8,2.16
id40,id74,3.68
id40,id3,2.16
id40,id195,4.51
id40,id5,1.39
id40,id32,6.67
id40,id33,8.04
id40,id140,3.84
id40,id145,8.93
id40,id173,7.13
id40,id141,2.59
id40,id163,2.53
id40,id29,4.92
id40,id110,2.25
id40,id4,16.35
id40,id134,2.85
id40,id193,1.79
id40,id172,7.88
id40,id71,6.48
id40,id58,1.23
id40,id17,1.23
id40,id96,2.16
id40,id138,8.08
id40,id48,8.24
id40,id119,6.91
id40,id121,6.96
id40,id168,6.26
id40,id68,4.27
id40,id113,5.23
id40,id26,5.97
id40,id187,1.93
id40,id182,2.25
id40,id114,3.5
id40,id202,3.61
id40,id127,3.13
id40,id84,1.39
id40,id205,4.55
id40,id45,2.88
id40,id105,3.5
id40,id190,3.13
id40,id95,5.74
id40,id147,5.82
id40,id183,4.54
id40,id36,6.26
id40,id86,5.17
id40,id102,2.21
id40,id87,5.27
id40,id104,3.75
id40,id174,1.39
id40,id75,4.23
id40,id107,2.16
id40,id148,4.22
id40,id83,1.79
id40,id76,2.25
id40,id18,5.82
id40,id171,1.0
id40,id150,3.25
id40,id185,3.96
id40,id49,3.78
id40,id157,6.89
id40,id153,7.96
id40,id35,8.11
id40,id85,4.27
id40,id64,5.08
id40,id133,2.53
id40,id167,2.63
id40,id180,4.5
id40,id118,2.66
id40,id34,2.91
id40,id66,2.83
id40,id55,4.05
id40,id67,3.25
id40,id90,3.11
id40,id132,3.15
id40,id207,2.3
id40,id99,2.91
id40,id10,3.5
id40,id135,3.42
id40,id181,2.3
id40,id199,1.93
id40,id93,1.87
id40,id126,2.3
id40,id144,3.45
id40,id69,2.8
id40,id146,2.42
id40,id60,2.93
id40,id100,2.34
id40,id137,2.05
id40,id82,1.93
id40,id73,1.39
id40,id50,1.39
id40,id57,2.11
id40,id116,4.64
id40,id162,3.19
id40,id208,2.38
id40,id194,2.11
id40,id81,2.91
id40,id42,1.52
id40,id109,1.62
id40,id198,2.77
id40,id15,2.93
id40,id159,1.39
id40,id160,2.11
id40,id115,2.66
id40,id209,1.93
id40,id2,2.25
id40,id37,1.93
id40,id13,1.39
id40,id189,1.71
id40,id94,1.39
id40,id108,1.39
id40,id24,1.23
id40,id197,1.0
id40,id63,1.0
id40,id62,1.0
id40,id200,1.39
id40,id25,2.53
id40,id12,2.16
id40,id41,1.23
id157,id23,6.68
id157,id31,8.91
id157,id161,5.39
id157,id162,2.49
id157,id90,4.79
id157,id91,9.74
id157,id118,3.92
id157,id85,7.21
id157,id154,1.39
id157,id99,4.92
id157,id136,11.37
id157,id138,13.31
id157,id131,1.71
id157,id151,3.93
id157,id18,9.36
id157,id86,6.62
id157,id174,2.3
id157,id111,4.73
id157,id121,10.67
id157,id172,12.68
id157,id30,8.64
id157,id29,7.31
id157,id4,5.39
id157,id56,8.58
id157,id203,22.06
id157,id104,5.72
id157,id13,2.56
id157,id53,12.39
id157,id33,11.05
id157,id150,4.05
id157,id168,9.79
id157,id165,13.38
id157,id163,2.25
id157,id48,13.12
id157,id39,7.67
id157,id93,3.83
id157,id95,4.86
id157,id2,2.88
id157,id52,6.02
id157,id47,1.23
id157,id145,10.51
id157,id66,3.35
id157,id64,8.88
id157,id69,4.54
id157,id15,3.9
id157,id96,4.13
id157,id75,5.1
id157,id28,13.27
id157,id74,3.91
id157,id44,3.27
id157,id97,8.98
id157,id202,6.21
id157,id113,9.15
id157,id127,3.8
id157,id178,11.56
id157,id155,7.29
id157,id116,4.5
id157,id115,4.14
id157,id177,2.21
id157,id205,5.89
id157,id88,8.67
id157,id173,9.06
id157,id119,9.21
id157,id3,1.23
id157,id72,1.93
id157,id105,5.52
id157,id114,3.75
id157,id135,4.53
id157,id94,2.05
id157,id103,10.28
id157,id81,3.33
id157,id166,4.92
id157,id76,3.45
id157,id207,4.16
id157,id110,1.79
id157,id124,1.0
id157,id106,1.0
id157,id35,10.87
id157,id146,4.09
id157,id152,2.95
id157,id38,9.52
id157,id32,10.36
id157,id122,1.0
id157,id55,6.53
id157,id58,1.62
id157,id153,13.53
id157,id209,2.42
id157,id123,3.31
id157,id148,4.62
id157,id144,5.76
id157,id141,4.1
id157,id102,1.0
id157,id139,2.63
id157,id198,4.29
id157,id51,8.51
id157,id45,3.99
id157,id158,1.0
id157,id54,2.77
id157,id57,2.95
id157,id109,1.87
id157,id183,4.34
id157,id79,2.16
id157,id92,1.23
id157,id84,1.23
id157,id147,9.52
id157,id70,1.79
id157,id27,4.8
id157,id42,1.52
id157,id68,2.95
id157,id7,5.24
id157,id60,4.03
id157,id34,4.82
id157,id8,4.72
id157,id14,10.47
id157,id170,3.75
id157,id87,8.66
id157,id36,10.12
id157,id71,10.96
id157,id140,5.96
id157,id133,4.36
id157,id40,6.89
id157,id167,4.41
id157,id180,5.7
id157,id125,7.85
id157,id26,6.9
id157,id49,3.75
id157,id149,3.17
id157,id67,4.41
id157,id132,4.4
id157,id10,5.7
id157,id181,3.17
id157,id199,3.17
id157,id98,3.36
id157,id195,5.14
id157,id126,3.91
id157,id100,3.5
id157,id65,2.66
id157,id20,4.54
id157,id193,1.0
id157,id159,1.93
id157,id160,2.59
id157,id83,2.11
id157,id21,2.3
id157,id37,2.38
id157,id182,1.71
id157,id187,2.69
id157,id189,1.71
id157,id134,1.71
id157,id108,1.71
id157,id101,2.46
id157,id112,1.0
id157,id208,1.62
id157,id128,1.0
id90,id91,19.37
id90,id174,3.72
id90,id84,10.58
id90,id119,14.09
id90,id75,14.35
id90,id172,11.53
id90,id28,14.09
id90,id202,7.9
id90,id127,5.76
id90,id203,23.81
id90,id180,6.53
id90,id26,9.68
id90,id56,5.58
id90,id173,16.08
id90,id98,4.76
id90,id116,16.3
id90,id23,13.04
id90,id161,7.51
id90,id162,2.93
id90,id157,4.79
id90,id100,5.31
id90,id145,8.2
id90,id24,8.09
id90,id64,7.78
id90,id169,6.23
id90,id189,3.47
id90,id107,4.78
id90,id93,5.16
id90,id155,8.23
id90,id135,7.12
id90,id50,4.68
id90,id81,8.69
id90,id4,4.74
id90,id88,18.25
id90,id25,6.75
id90,id79,10.24
id90,id171,6.98
id90,id82,7.08
