id1,id2,weight
id35,id33,16.53
id35,id200,3.09
id35,id203,15.03
id35,id4,8.14
id35,id169,3.09
id35,id125,15.46
id35,id172,3.51
id35,id86,3.09
id35,id67,5.01
id35,id136,25.64
id35,id18,50.08
id35,id154,11.31
id35,id34,12.29
id35,id19,1.62
id35,id103,6.96
id35,id32,11.8
id35,id74,2.64
id35,id198,12.76
id35,id148,6.02
id35,id51,1.0
id35,id31,1.0
id35,id123,1.0
id35,id38,1.62
id35,id84,1.0
id35,id138,2.64
id35,id53,15.46
id35,id157,2.64
id35,id122,1.0
id35,id28,2.64
id35,id168,1.0
id35,id180,2.64
id35,id26,1.62
id35,id173,2.16
id35,id98,3.51
id35,id132,10.3
id35,id55,12.99
id35,id29,17.57
id35,id152,11.56
id35,id15,10.05
id35,id39,2.16
id35,id88,4.29
id35,id14,32.42
id35,id36,6.66
id35,id99,5.69
id35,id85,6.66
id35,id48,1.62
id35,id52,1.0
id35,id91,1.0
id35,id118,2.16
id35,id166,3.51
id99,id33,3.51
id99,id203,3.9
id99,id178,3.09
id99,id64,5.01
id99,id145,3.51
id99,id136,10.56
id99,id152,1.62
id99,id14,5.69
id99,id32,1.62
id99,id36,1.0
id99,id53,5.01
id99,id85,1.0
id99,id18,2.16
id99,id15,1.62
id99,id35,5.69
id99,id29,3.09
id99,id55,1.62
id99,id148,1.0
id99,id103,3.9
id99,id114,1.0
id99,id205,1.0
id99,id165,1.0
id99,id87,3.51
id99,id42,1.62
id99,id147,1.62
id99,id151,1.0
id99,id113,2.16
id99,id118,1.62
id99,id109,1.0
id180,id178,6.02
id180,id166,3.09
id180,id172,24.59
id180,id173,20.35
id180,id161,4.66
id180,id103,4.29
id180,id26,37.76
id180,id119,19.96
id180,id163,4.29
id180,id174,5.69
id180,id28,13.69
id180,id168,19.18
id180,id155,1.62
id180,id203,3.09
id180,id116,1.0
id180,id98,10.81
id180,id38,5.01
id180,id56,17.77
id180,id97,4.66
id180,id105,2.16
id180,id149,2.16
id180,id122,2.64
id180,id35,2.64
id180,id27,1.62
id180,id136,4.66
id180,id171,1.62
id180,id21,1.62
id180,id114,1.0
id180,id137,1.62
id180,id134,1.62
id180,id53,1.62
id180,id33,1.0
id180,id52,1.62
id180,id71,1.0
id180,id88,17.16
id180,id31,2.64
id180,id145,1.0
id180,id48,1.62
id180,id195,1.0
id180,id75,3.09
id180,id81,1.0
id127,id98,7.27
id127,id163,1.62
id127,id53,2.16
id127,id52,1.62
id127,id31,7.56
id127,id202,2.16
id127,id47,1.0
id127,id38,1.0
id127,id33,1.0
id127,id51,1.0
id127,id29,1.0
id127,id141,1.0
id127,id96,6.02
id127,id91,1.0
id127,id114,1.0
id127,id203,12.76
id127,id44,8.98
id127,id136,3.09
id127,id48,2.64
id127,id75,11.31
id127,id178,4.29
id127,id119,4.29
id127,id26,6.96
id127,id132,1.0
id127,id145,5.01
id127,id18,1.0
id127,id105,6.34
id127,id116,5.69
id41,id30,1.0
id41,id172,1.0
id41,id121,1.0
id41,id90,1.0
id41,id40,1.62
id155,id203,301.98
id155,id28,29.69
id155,id180,1.62
id155,id205,10.56
id155,id178,59.77
id155,id161,66.52
id155,id172,46.5
id155,id119,10.81
id155,id26,7.56
id155,id168,12.76
id155,id19,20.92
id155,id50,56.08
id155,id136,93.52
id155,id173,36.12
id155,id150,17.16
id155,id114,23.51
id155,id56,11.07
id155,id145,10.81
id155,id97,3.51
id155,id29,1.62
id155,id53,4.29
id155,id6,1.62
id155,id87,3.09
id155,id91,16.32
id155,id51,5.01
id155,id151,2.64
id155,id113,32.58
id155,id138,11.8
id155,id181,3.51
id155,id148,26.85
id155,id88,34.45
id155,id48,60.74
id155,id49,16.95
id155,id98,10.81
id155,id39,5.36
id155,id36,1.62
id155,id107,2.64
id155,id18,1.0
id155,id38,18.78
id155,id165,27.36
id155,id103,18.78
id155,id147,3.9
id155,id32,7.27
id155,id124,1.0
id155,id170,7.27
id155,id153,1.0
id155,id166,7.85
id155,id4,1.0
id155,id72,2.16
id155,id52,17.98
id155,id121,1.0
id155,id90,15.89
id155,id14,3.09
id155,id47,3.09
id155,id125,3.51
id155,id110,21.67
id155,id40,1.62
id155,id42,3.9
id155,id96,6.02
id155,id44,6.34
id155,id115,2.16
id155,id105,1.0
id155,id57,1.0
id155,id31,14.59
id155,id162,3.51
id155,id122,3.09
id155,id140,2.16
id155,id27,1.62
id155,id76,3.51
id155,id66,2.16
id155,id135,1.0
id155,id209,1.0
id155,id33,2.16
id155,id7,1.0
id155,id8,1.0
id155,id75,1.0
id155,id64,3.51
id155,id116,7.56
id155,id143,1.0
id155,id37,1.0
id155,id92,1.0
id155,id112,3.09
id155,id79,2.16
id155,id183,3.51
id155,id202,1.0
id155,id194,1.62
id3,id56,7.85
id3,id173,12.99
id3,id26,3.51
id3,id136,3.51
id3,id5,16.74
id3,id178,5.01
id3,id163,3.51
id3,id20,1.62
id3,id119,1.62
id3,id38,2.64
id3,id103,1.62
id3,id113,1.62
id3,id171,3.51
id3,id168,2.64
id3,id23,1.62
id3,id203,19.96
id3,id98,5.01
id118,id198,1.0
id118,id151,2.64
id118,id166,2.64
id118,id18,6.66
id118,id172,1.0
id118,id29,10.05
id118,id86,1.0
id118,id136,42.92
id118,id152,3.09
id118,id85,12.05
id118,id35,2.16
id118,id36,1.0
id118,id138,1.0
id118,id99,1.62
id118,id109,1.62
id118,id107,4.29
id118,id125,1.62
id118,id203,3.9
id118,id161,2.64
id118,id202,1.0
id118,id31,1.0
id118,id103,3.51
id118,id53,2.64
id118,id164,1.0
id118,id95,1.62
id118,id90,1.0
id118,id92,1.0
id118,id48,1.62
id118,id124,1.0
id118,id91,1.0
id118,id185,1.0
id185,id118,1.0
id185,id92,1.0
id185,id91,3.09
id185,id124,1.0
id185,id48,1.62
id185,id202,1.62
id185,id203,2.16
id185,id95,1.62
id185,id151,1.0
id185,id85,1.0
id185,id53,2.64
id185,id164,1.0
id185,id31,1.0
id185,id161,3.09
id185,id103,4.29
id185,id90,1.62
id185,id136,5.36
id185,id145,1.0
id185,id170,1.0
id185,id84,1.0
id185,id105,9.78
id185,id116,1.62
id49,id155,16.95
id49,id91,15.03
id49,id48,90.5
id49,id39,12.29
id49,id203,63.83
id49,id98,11.31
id49,id114,17.36
id49,id18,6.02
id49,id138,5.69
id49,id107,15.03
id49,id36,9.52
id49,id136,66.41
id49,id88,37.9
id49,id148,21.86
id49,id28,32.27
id49,id172,9.25
id49,id170,5.01
id49,id165,5.69
id49,id52,15.25
id49,id145,7.27
id49,id125,6.02
id49,id147,1.62
id49,id103,5.36
id49,id31,2.64
id49,id53,2.16
id49,id13,1.0
id49,id32,5.36
id49,id166,6.96
id49,id178,29.04
id49,id119,5.01
id49,id115,4.29
id49,id96,1.0
id49,id44,1.62
id49,id38,2.16
id49,id140,1.0
id49,id26,2.64
id49,id173,5.01
id49,id110,1.62
id49,id14,1.62
id49,id157,1.62
id49,id23,2.16
id49,id100,1.0
id49,id66,1.0
id49,id56,8.14
id49,id76,2.64
id49,id51,1.0
id49,id102,1.0
id49,id152,1.0
id49,id85,1.0
id49,id124,1.0
id49,id202,1.0
id51,id138,58.18
id51,id65,2.16
id51,id203,25.64
id51,id205,4.29
id51,id91,14.36
id51,id53,13.69
id51,id151,4.29
id51,id113,4.66
id51,id155,5.01
id51,id52,14.36
id51,id31,4.29
id51,id202,1.0
id51,id127,1.0
id51,id47,1.62
id51,id38,5.36
id51,id33,5.01
id51,id29,6.02
id51,id141,2.16
id51,id148,3.51
id51,id178,14.14
id51,id88,10.3
id51,id28,3.9
id51,id173,3.51
id51,id39,6.34
id51,id36,2.16
id51,id18,1.62
id51,id35,1.0
id51,id123,3.9
id51,id84,1.0
id51,id103,8.42
id51,id172,1.62
id51,id166,5.01
id51,id14,8.7
id51,id97,2.64
id51,id27,3.09
id51,id136,10.3
id51,id69,2.64
id51,id42,3.51
id51,id40,1.62
id51,id146,1.62
id51,id48,19.37
id51,id176,1.62
id51,id4,2.64
id51,id87,2.16
id51,id95,3.09
id51,id64,12.76
id51,id32,4.66
id51,id121,6.34
id51,id90,3.09
id51,id145,5.69
id51,id96,5.36
id51,id150,6.34
id51,id44,2.16
id51,id115,1.0
id51,id105,1.0
id51,id57,1.0
id51,id147,4.29
id51,id30,5.69
id51,id165,11.8
id51,id93,2.64
id51,id102,2.16
id51,id167,4.29
id51,id152,1.0
id51,id111,3.51
id51,id71,1.62
id51,id86,1.62
id51,id157,1.0
id51,id92,1.0
id51,id170,3.9
id51,id122,2.64
id51,id74,1.0
id51,id114,1.0
id51,id116,1.62
id51,id135,1.0
id51,id49,1.0
id51,id134,1.0
id92,id51,1.0
id92,id33,1.0
id92,id71,1.0
id92,id203,17.57
id92,id28,15.89
id92,id151,1.62
id92,id14,1.0
id92,id166,23.51
id92,id88,21.67
id92,id111,1.0
id92,id53,3.51
id92,id103,6.66
id92,id29,1.0
id92,id86,1.0
id92,id52,2.16
id92,id170,3.51
id92,id136,8.14
id92,id148,1.0
id92,id160,1.62
id92,id194,1.62
id92,id91,66.64
id92,id107,4.29
id92,id23,4.29
id92,id21,4.29
id92,id72,4.29
id92,id84,5.36
id92,id96,4.29
id92,id116,52.42
id92,id90,16.95
id92,id81,5.69
id92,id161,2.64
id92,id202,4.29
id92,id31,1.0
id92,id164,1.0
id92,id95,1.62
id92,id48,2.64
id92,id124,1.0
id92,id118,1.0
id92,id85,1.0
id92,id185,1.0
id92,id205,5.69
id92,id178,12.05
id92,id155,1.0
id92,id112,3.09
id92,id64,1.62
id92,id79,2.16
id92,id39,3.51
id92,id75,18.98
id92,id114,3.51
id92,id173,14.81
id92,id168,5.01
id92,id115,1.62
id92,id44,1.0
id92,id105,1.0
id92,id153,5.01
id92,id113,19.37
id92,id156,1.0
id92,id119,1.0
id33,id99,3.51
id33,id203,12.76
id33,id178,6.34
id33,id64,1.62
id33,id145,35.06
id33,id136,24.77
id33,id125,23.87
id33,id32,7.27
id33,id165,6.66
id33,id18,18.18
id33,id90,1.62
id33,id4,5.69
id33,id200,2.16
id33,id172,3.51
id33,id67,3.51
id33,id35,16.53
id33,id86,3.09
id33,id169,2.16
id33,id117,1.0
id33,id52,13.69
id33,id48,8.14
id33,id28,11.56
id33,id53,8.7
id33,id31,5.36
id33,id202,1.0
id33,id127,1.0
id33,id47,1.0
id33,id38,6.96
id33,id51,5.01
id33,id29,4.66
id33,id141,2.16
id33,id91,5.01
id33,id123,2.16
id33,id166,12.29
id33,id121,1.0
id33,id14,8.98
id33,id119,6.02
id33,id26,6.66
id33,id27,6.02
id33,id39,3.9
id33,id87,1.62
id33,id132,10.81
id33,id154,2.64
id33,id34,2.64
id33,id55,2.64
id33,id198,1.62
id33,id170,11.8
id33,id88,16.53
id33,id56,6.02
id33,id124,4.29
id33,id104,1.0
id33,id113,1.0
id33,id98,1.0
id33,id151,1.62
id33,id71,1.62
id33,id103,4.66
id33,id111,1.62
id33,id182,13.69
id33,id152,1.62
id33,id36,3.09
id33,id85,1.0
id33,id15,1.62
id33,id148,3.09
id33,id168,2.64
id33,id92,1.0
id33,id180,1.0
id33,id147,2.16
id33,id74,2.16
id33,id114,2.16
id33,id96,2.16
id33,id7,2.16
id33,id8,2.16
id33,id155,2.16
id115,id91,2.16
id115,id84,1.62
id115,id150,12.99
id115,id113,6.34
id115,id202,6.02
id115,id203,29.2
id115,id173,1.0
id115,id168,1.62
id115,id119,6.02
id115,id128,3.09
id115,id96,5.69
id115,id44,3.51
id115,id136,16.32
id115,id105,4.29
id115,id172,1.62
id115,id155,2.16
id115,id57,1.0
id115,id51,1.0
id115,id31,1.62
id115,id170,1.0
id115,id88,3.9
id115,id28,3.51
id115,id166,1.62
id115,id114,2.64
id115,id48,12.76
id115,id49,4.29
id115,id103,1.0
id115,id145,1.0
id115,id178,5.01
id115,id148,1.62
id115,id83,1.0
id115,id205,1.0
id115,id92,1.62
id105,id180,2.16
id105,id56,12.99
id105,id149,4.66
id105,id97,18.18
id105,id26,28.87
id105,id65,12.76
id105,id53,3.09
id105,id84,6.34
id105,id91,14.14
id105,id27,8.14
id105,id14,4.29
id105,id4,2.64
id105,id96,18.38
id105,id150,14.36
id105,id44,21.3
id105,id115,4.29
id105,id136,28.04
id105,id203,56.95
id105,id172,1.0
id105,id155,1.0
id105,id57,1.0
id105,id51,1.0
id105,id36,3.09
id105,id178,4.66
id105,id38,2.64
id105,id48,4.29
id105,id52,5.69
id105,id31,1.62
id105,id138,1.62
id105,id83,3.09
id105,id114,3.9
id105,id205,3.09
id105,id92,1.0
id105,id23,1.62
id105,id45,2.16
id105,id156,2.16
id105,id116,22.97
id105,id127,6.34
id105,id113,3.09
id105,id28,1.0
id105,id119,1.62
id105,id174,1.0
id105,id81,1.0
id105,id185,9.78
id23,id203,20.15
id23,id53,8.98
id23,id163,10.56
id23,id5,3.9
id23,id62,10.3
id23,id202,3.9
id23,id161,8.7
id23,id164,3.9
id23,id103,11.56
id23,id88,14.36
id23,id26,6.96
id23,id166,4.66
id23,id138,3.51
id23,id98,5.36
id23,id173,3.51
id23,id172,2.16
id23,id119,4.66
id23,id167,2.16
id23,id100,14.59
id23,id24,29.69
id23,id25,5.01
id23,id7,4.29
id23,id38,4.29
id23,id32,3.09
id23,id71,2.16
id23,id56,7.56
id23,id136,12.76
id23,id116,10.05
id23,id4,1.0
id23,id165,2.64
id23,id31,2.16
id23,id121,1.0
id23,id28,4.66
id23,id48,8.42
id23,id145,13.69
id23,id91,19.37
id23,id44,3.51
id23,id107,2.64
id23,id150,2.16
id23,id178,8.98
id23,id75,3.51
id23,id74,1.0
id23,id113,1.62
id23,id195,1.0
id23,id125,1.62
id23,id86,1.0
id23,id3,1.62
id23,id171,3.51
id23,id168,3.51
id23,id144,1.0
id23,id170,1.0
id23,id208,1.62
id23,id72,1.62
id23,id67,1.0
id23,id49,2.16
id23,id39,5.36
id23,id52,1.62
id23,id66,1.62
id23,id102,1.0
id23,id152,1.0
id23,id85,1.0
id23,id124,1.0
id23,id18,1.0
id23,id21,1.0
id23,id84,2.64
id23,id96,1.0
id23,id92,4.29
id23,id90,12.29
id23,id105,1.62
id23,id114,1.0
id23,id205,3.09
id32,id39,26.34
id32,id178,16.11
id32,id14,14.59
id32,id38,12.05
id32,id164,3.09
id32,id53,20.73
id32,id71,6.66
id32,id56,18.78
id32,id136,34.14
id32,id116,3.09
id32,id23,3.09
id32,id4,3.09
id32,id165,11.31
id32,id26,4.29
id32,id203,86.6
id32,id98,3.51
id32,id125,12.05
id32,id18,59.77
id32,id33,7.27
id32,id90,5.69
id32,id121,15.03
id32,id145,29.2
id32,id52,32.11
id32,id103,11.07
id32,id74,2.64
id32,id34,3.51
id32,id35,11.8
id32,id104,2.16
id32,id87,1.62
id32,id155,7.27
id32,id147,7.56
id32,id124,1.0
id32,id157,13.23
id32,id172,7.27
id32,id48,71.09
id32,id138,14.81
id32,id88,23.87
id32,id170,3.9
id32,id40,6.34
id32,id66,4.29
id32,id31,7.27
id32,id20,1.62
id32,id51,4.66
id32,id28,12.52
id32,id29,6.02
id32,id47,2.64
id32,id113,14.81
id32,id173,5.36
id32,id132,1.0
id32,id166,3.9
id32,id133,1.62
id32,id122,4.66
id32,id110,1.62
id32,id42,1.62
id32,id161,1.62
id32,id188,3.51
id32,id27,1.62
id32,id91,7.85
id32,id114,3.09
id32,id168,1.0
id32,id148,2.64
id32,id205,3.9
id32,id140,8.98
id32,id152,2.64
id32,id36,2.16
id32,id99,1.62
id32,id85,1.62
id32,id15,2.64
id32,id55,2.64
id32,id13,1.0
id32,id49,5.36
id32,id154,1.62
id32,id81,3.51
id32,id119,2.16
id32,id137,3.51
id32,id135,1.0
id32,id111,1.0
id32,id30,1.0
id56,id125,33.05
id56,id26,133.98
id56,id5,8.42
id56,id173,46.63
id56,id136,35.21
id56,id3,7.85
id56,id38,51.77
id56,id203,90.6
id56,id195,17.98
id56,id4,57.81
id56,id7,34.14
id56,id151,8.14
id56,id164,5.69
id56,id32,18.78
id56,id53,40.23
id56,id71,15.25
id56,id116,6.66
id56,id23,7.56
id56,id165,35.66
id56,id98,52.42
id56,id114,7.27
id56,id155,11.07
id56,id145,10.05
id56,id172,40.23
id56,id180,17.77
id56,id103,18.78
id56,id168,22.05
id56,id97,37.76
id56,id149,21.11
id56,id28,27.53
id56,id148,26.85
id56,id88,38.78
id56,id84,6.02
id56,id91,3.51
id56,id171,2.64
id56,id105,12.99
id56,id178,46.9
id56,id112,9.25
id56,id119,45.14
id56,id170,11.8
id56,id48,28.7
id56,id153,2.64
id56,id166,7.85
id56,id72,6.66
id56,id8,1.62
id56,id54,1.0
id56,id135,6.66
id56,id74,2.16
id56,id27,3.09
id56,id21,4.66
id56,id137,17.77
id56,id52,22.23
id56,id39,10.81
id56,id134,25.47
id56,id199,17.57
id56,id163,15.03
id56,id76,8.14
id56,id50,6.66
id56,id193,23.33
id56,id161,6.66
id56,id12,6.66
id56,id14,3.09
id56,id33,6.02
id56,id86,5.69
id56,id138,1.0
id56,id31,6.34
id56,id181,1.0
id56,id205,1.0
id56,id208,3.51
id56,id67,2.16
id56,id113,27.19
id56,id46,4.66
id56,id49,8.14
id56,id30,1.62
id56,id122,3.9
id116,id23,10.05
id116,id32,3.09
id116,id56,6.66
id116,id165,2.64
id116,id71,2.16
id116,id203,99.84
id116,id4,1.0
id116,id38,5.01
id116,id98,2.64
id116,id53,6.02
id116,id164,1.0
id116,id26,14.59
id116,id136,32.11
id116,id119,19.96
id116,id180,1.0
id116,id168,8.7
id116,id161,10.81
id116,id103,13.46
id116,id166,27.7
id116,id28,18.58
id116,id173,3.51
id116,id172,7.27
id116,id91,312.08
id116,id52,6.02
id116,id113,60.61
id116,id84,29.2
id116,id171,1.0
id116,id97,1.0
id116,id178,6.02
id116,id154,1.0
id116,id48,20.92
id116,id51,1.62
id116,id107,9.78
id116,id21,9.78
id116,id72,9.78
id116,id96,24.23
id116,id92,52.42
id116,id90,29.04
id116,id155,7.56
id116,id110,10.05
id116,id145,7.56
id116,id143,1.0
id116,id124,22.23
id116,id88,22.23
