id1,id2,weight
id68,id153,2.64
id68,id147,3.9
id40,id29,1.0
id40,id42,1.62
id40,id103,1.62
id40,id161,1.62
id40,id147,2.16
id40,id153,2.16
id40,id138,1.0
id40,id114,1.0
id40,id39,1.62
id40,id66,1.0
id174,id172,3.51
id174,id116,1.0
id174,id173,2.64
id52,id91,4.66
id52,id48,19.76
id52,id31,15.46
id52,id53,3.9
id52,id38,6.66
id52,id33,11.56
id52,id51,2.64
id52,id29,8.7
id52,id178,5.69
id52,id203,4.66
id52,id121,8.14
id52,id151,1.0
id52,id66,2.64
id52,id32,7.27
id52,id39,7.85
id52,id150,1.0
id52,id133,1.0
id52,id103,3.51
id52,id42,1.62
id52,id147,1.62
id52,id165,2.16
id52,id27,1.0
id52,id14,6.02
id52,id56,3.9
id52,id136,6.96
id52,id88,3.9
id52,id49,1.62
id52,id97,3.09
id52,id117,1.0
id52,id166,3.09
id47,id127,1.0
id47,id155,7.27
id47,id203,11.31
id180,id173,5.01
id180,id56,3.09
id180,id28,2.16
id180,id88,5.69
id25,id23,36.42
id25,id24,23.51
id21,id98,8.42
id21,id170,1.62
id21,id72,12.29
id21,id20,17.98
id21,id171,2.16
id21,id114,2.16
id21,id91,8.42
id21,id107,1.0
id21,id23,9.25
id28,id119,19.96
id28,id205,1.62
id28,id38,3.09
id28,id90,10.3
id28,id178,20.15
id28,id88,34.45
id28,id136,11.8
id28,id203,35.66
id28,id166,30.67
id28,id121,1.0
id28,id48,5.01
id28,id180,2.16
id28,id168,21.67
id28,id173,27.02
id28,id97,5.01
id28,id113,6.02
id28,id53,1.62
id28,id170,6.96
id28,id148,6.66
id28,id56,7.56
id28,id114,4.29
id28,id26,9.25
id28,id98,4.29
id28,id49,4.29
id28,id31,4.29
id28,id91,9.52
id28,id75,47.3
id28,id92,3.9
id28,id23,2.16
id51,id91,4.29
id51,id53,4.29
id51,id151,2.64
id51,id38,3.09
id51,id52,2.64
id51,id33,2.64
id51,id31,4.29
id51,id29,2.64
id51,id39,3.51
id51,id36,1.62
id51,id166,1.62
id51,id173,1.0
id51,id138,11.56
id51,id14,4.29
id51,id42,1.62
id51,id147,2.64
id51,id90,1.0
id51,id93,2.16
id51,id95,1.62
id51,id178,2.16
id51,id48,1.0
id173,id180,5.01
id173,id119,21.49
id173,id172,15.89
id173,id155,1.62
id173,id203,12.52
id173,id136,8.14
id173,id166,21.67
id173,id113,5.01
id173,id148,3.9
id173,id178,14.81
id173,id88,21.67
id173,id51,1.0
id173,id48,2.64
id173,id28,27.02
id173,id145,1.62
id173,id168,24.23
id173,id165,1.62
id173,id75,13.91
id173,id174,2.64
id173,id90,2.16
id173,id92,1.0
id105,id97,8.14
id105,id96,3.09
id105,id36,7.56
id105,id26,2.16
id105,id44,3.09
id105,id48,2.16
id105,id91,11.07
id105,id45,3.09
id105,id136,5.69
id105,id116,6.02
id109,id136,2.64
id153,id103,4.66
id153,id68,2.64
id153,id145,12.29
id153,id48,2.64
id153,id87,3.51
id153,id147,11.56
id153,id40,2.16
id153,id157,13.69
id153,id172,14.59
id153,id165,3.9
id153,id203,5.69
id153,id116,1.0
id188,id48,2.64
id135,id96,1.62
id135,id136,17.98
id135,id209,7.27
id135,id119,2.16
id44,id136,7.85
id44,id48,2.16
id44,id91,4.66
id44,id96,12.05
id44,id115,1.0
id44,id38,1.0
id44,id165,1.62
id44,id105,3.09
id157,id36,2.16
id157,id39,1.62
id157,id66,1.62
id157,id104,1.62
id157,id88,1.0
id157,id38,1.0
id157,id165,1.62
id157,id153,13.69
id157,id172,14.36
id157,id145,2.64
id94,id93,3.09
id71,id151,1.62
id79,id84,2.64
id79,id90,11.56
id154,id18,2.16
id161,id103,17.57
id161,id23,8.42
id161,id168,1.0
id161,id50,1.62
id161,id40,1.62
id161,id42,1.62
id161,id114,3.9
