id1,id2,weight
id74,id7,86
id74,id151,14
id74,id103,1
id74,id203,1
id74,id165,15
id74,id87,2
id180,id172,12
id180,id174,4
id180,id173,25
id180,id26,71
id180,id56,16
id180,id28,11
id180,id136,6
id180,id168,11
id180,id178,2
id180,id88,47
id180,id75,5
id115,id96,4
id115,id150,51
id115,id44,2
id115,id136,60
id115,id203,61
id115,id114,5
id134,id86,16
id134,id57,3
id134,id56,19
id198,id35,21
id198,id18,1
id165,id38,122
id165,id203,487
id165,id7,230
id165,id172,18
id165,id178,71
id165,id87,8
id165,id136,19
id165,id8,77
id165,id155,50
id165,id103,63
id165,id147,12
id165,id91,40
id165,id113,42
id165,id30,14
id165,id138,22
id165,id107,1
id165,id170,8
id165,id88,9
id165,id48,61
id165,id97,21
id165,id31,12
id165,id52,9
id165,id121,7
id165,id167,3
id165,id104,1
id165,id157,3
id165,id145,5
id165,id148,9
id165,id64,4
id165,id119,15
id165,id173,9
id165,id56,117
id165,id96,2
id165,id44,5
id165,id49,3
id165,id27,27
id165,id53,10
id165,id122,1
id165,id74,15
id165,id153,15
id28,id119,180
id28,id205,3
id28,id166,235
id28,id173,271
id28,id172,16
id28,id38,9
id28,id90,43
id28,id178,116
id28,id88,264
id28,id136,88
id28,id203,377
id28,id26,51
id28,id121,2
id28,id48,36
id28,id145,4
id28,id168,164
id28,id180,11
id28,id64,3
id28,id18,2
id28,id97,31
id28,id113,36
id28,id53,2
id28,id170,23
id28,id56,29
id28,id148,18
id28,id33,2
id28,id114,12
id28,id49,19
id28,id155,38
id28,id98,19
id28,id52,3
id28,id31,11
id28,id91,90
id28,id75,475
id28,id116,63
id28,id92,8
id28,id84,3
id28,id23,9
id32,id38,54
id32,id53,11
id32,id136,12
id32,id56,45
id32,id90,1
id32,id121,26
id32,id52,34
id32,id203,16
id32,id48,13
id32,id147,1
id32,id138,2
id32,id51,1
id32,id178,17
id32,id39,4
id32,id33,28
id32,id18,14
id32,id35,49
id32,id103,4
id32,id14,24
id32,id157,6
id32,id145,2
id32,id137,1
id105,id97,37
id105,id96,13
id105,id136,38
id105,id36,22
id105,id91,56
id105,id203,14
id105,id26,3
id105,id44,5
id105,id48,5
id105,id23,1
id105,id45,11
id105,id116,25
id13,id53,23
id140,id203,24
id140,id18,8
id140,id48,5
id140,id205,1
id194,id92,2
id8,id165,77
id8,id7,229
id8,id87,11
id8,id103,4
id8,id147,4
id8,id42,4
id8,id33,1
id39,id36,17
id39,id48,6
id39,id49,11
id39,id51,9
id39,id53,20
id39,id14,20
id39,id32,4
id39,id52,27
id39,id15,2
id39,id147,4
id39,id31,42
id39,id154,2
id39,id157,3
id39,id66,6
id39,id121,16
id39,id136,19
id39,id86,2
id39,id178,17
id39,id30,14
id39,id133,1
id39,id203,5
id39,id114,4
id39,id40,5
id39,id42,1
id39,id103,8
id39,id161,2
id94,id93,6
id124,id33,45
id124,id145,14
id124,id85,3
id124,id23,4
id124,id202,2
id124,id18,4
id124,id48,4
id124,id203,2
id124,id103,1
id124,id53,2
id124,id118,1
id102,id152,4
id102,id146,22
id58,id48,5
id58,id136,52
id172,id174,12
id172,id180,12
id172,id26,52
id172,id173,113
id172,id119,72
id172,id163,16
id172,id161,15
id172,id98,40
id172,id136,49
id172,id19,3
id172,id28,16
id172,id165,18
id172,id30,52
id172,id121,113
id172,id125,27
id172,id4,22
id172,id203,172
id172,id53,6
id172,id29,2
id172,id18,1
id172,id104,7
id172,id103,23
id172,id56,47
id172,id113,15
id172,id44,2
id172,id150,1
id172,id153,60
id172,id145,9
id172,id157,62
id172,id166,38
id172,id155,5
id172,id95,10
id172,id138,4
id68,id153,6
id68,id40,2
id68,id147,7
id31,id53,38
id31,id52,86
id31,id38,14
id31,id33,14
id31,id51,13
id31,id29,32
id31,id123,4
id31,id121,20
id31,id14,10
id31,id138,35
id31,id166,31
id31,id36,4
id31,id42,2
id31,id147,12
id31,id90,2
id31,id165,12
id31,id39,42
id31,id203,27
id31,id153,2
id31,id48,9
id31,id103,24
id31,id155,1
id31,id88,4
id31,id97,47
id31,id28,11
id31,id56,60
id31,id18,2
id31,id49,4
id31,id136,45
id31,id161,7
id117,id203,5
id117,id145,1
id117,id18,1
id117,id52,1
id167,id84,156
id167,id121,1
id167,id30,1
id167,id165,3
id167,id203,16
id45,id38,5
id45,id183,3
id45,id91,35
id45,id84,18
id45,id105,11
id49,id48,81
id49,id39,11
id49,id18,6
id49,id114,12
id49,id136,39
id49,id148,15
id49,id88,41
id49,id203,17
id49,id178,27
id49,id96,4
id49,id44,1
id49,id38,1
id49,id165,3
id49,id52,4
