id1,id2,weight
id23,id62,2
id23,id163,1
id23,id24,110
id23,id25,111
id23,id145,32
id23,id100,37
id23,id124,1
id23,id91,4
id23,id107,7
id23,id21,17
id23,id72,1
id23,id84,1
id23,id136,5
id23,id48,2
id23,id166,2
id169,id203,2
id169,id86,1
id105,id97,11
id105,id96,3
id105,id36,17
id105,id48,3
id105,id45,2
id105,id136,5
id166,id28,99
id166,id152,1
id166,id173,40
id166,id51,2
id166,id121,2
id166,id88,121
id166,id31,5
id166,id90,18
id166,id170,5
id166,id178,17
id166,id92,19
id166,id172,11
id166,id168,32
id166,id76,4
id166,id91,25
id166,id75,12
id166,id116,12
id166,id81,10
id166,id48,4
id166,id23,2
id146,id203,1
id171,id97,4
id171,id3,2
id171,id161,35
id173,id180,4
id173,id155,2
id173,id172,25
id173,id203,17
id173,id136,13
id173,id113,6
id173,id148,5
id173,id178,34
id173,id166,40
id173,id51,1
id173,id48,2
id173,id88,36
id173,id28,71
id173,id145,2
id173,id168,53
id173,id75,26
id173,id119,39
id173,id174,2
id173,id90,2
id45,id38,1
id45,id183,1
id45,id91,15
id45,id84,9
id45,id105,2
id114,id49,5
id114,id136,129
id114,id21,1
id114,id88,3
id114,id148,4
id114,id150,4
id114,id170,4
id114,id28,2
id114,id203,38
id114,id155,2
id114,id39,1
id114,id91,4
id135,id136,46
id4,id172,2
id4,id56,53
id4,id98,7
id4,id7,106
id18,id19,3
id18,id203,27
id18,id49,3
id18,id35,7
id18,id29,3
id18,id154,1
id18,id145,7
id18,id132,2
id18,id152,4
id18,id140,2
id18,id48,8
id18,id87,1
id18,id32,2
id79,id90,20
id48,id52,46
id48,id49,29
id48,id145,15
id48,id178,23
id48,id103,53
id48,id170,1
id48,id28,6
id48,id88,33
id48,id91,22
id48,id148,37
id48,id203,79
id48,id136,54
id48,id32,1
id48,id173,2
id48,id110,4
id48,id18,8
id48,id155,1
id48,id140,3
id48,id147,1
id48,id165,24
id48,id150,2
id48,id38,3
id48,id56,17
id48,id113,14
id48,id105,3
id48,id23,2
id48,id166,4
id47,id127,1
id47,id155,10
id147,id103,11
id147,id165,3
id147,id39,2
id147,id52,2
id147,id31,4
id147,id51,3
id147,id42,5
id147,id87,18
id147,id153,22
id147,id48,1
id147,id203,5
id147,id145,1
id100,id23,37
id100,id24,3
id156,id203,7
id56,id26,54
id56,id38,31
id56,id136,19
id56,id32,6
id56,id149,12
id56,id203,57
id56,id168,5
id56,id4,53
id56,id98,238
id56,id195,34
id56,id137,9
id56,id134,2
id56,id33,8
id56,id28,12
id56,id52,2
id56,id172,9
id56,id48,17
id56,id88,15
id56,id178,14
id56,id97,19
id56,id151,123
id56,id119,9
id36,id51,1
id36,id53,6
id36,id157,3
id36,id64,8
id36,id105,17
id168,id178,39
id168,id203,34
id168,id26,34
id168,id56,5
id168,id38,4
id168,id119,78
id168,id173,53
id168,id145,1
id168,id166,32
id168,id88,18
id168,id28,35
id168,id92,1
id31,id53,17
id31,id33,2
id31,id51,5
id31,id29,7
id31,id14,2
id31,id121,6
id31,id166,5
id31,id52,36
id31,id42,2
id31,id147,4
id31,id103,10
id31,id97,21
id31,id28,4
id19,id18,3
id176,id53,1
id113,id203,87
id113,id173,6
id113,id165,12
id113,id136,19
id113,id28,12
id113,id91,2
id113,id178,5
id113,id48,14
id113,id172,1
id113,id116,3
id113,id119,9
id182,id88,2
id182,id33,2
id195,id125,10
id195,id56,34
id137,id56,9
id7,id74,22
id7,id165,55
id7,id38,1
id7,id151,8
id7,id8,80
id7,id4,106
id7,id88,19
id7,id141,2
id7,id103,2
id7,id33,1
id151,id170,4
id151,id53,2
id151,id29,1
id151,id203,13
id151,id74,1
id151,id7,8
id151,id125,5
id151,id87,10
id151,id103,2
id151,id56,123
id167,id203,2
id38,id165,52
id38,id203,39
id38,id163,2
id38,id125,2
id38,id56,31
id38,id32,23
id38,id103,32
id38,id28,4
id38,id52,10
id38,id33,6
id38,id51,4
id38,id53,14
id38,id7,1
id38,id87,5
id38,id168,4
id38,id14,3
id38,id157,1
id38,id88,2
id38,id148,5
id38,id48,3
id38,id49,1
id38,id91,6
id38,id45,1
id150,id50,2
id150,id136,58
id150,id96,3
id150,id48,2
id150,id114,4
id104,id157,2
id104,id163,1
id26,id172,15
id26,id98,20
id26,id88,20
id26,id56,54
id26,id119,128
id26,id168,34
id26,id170,4
id26,id149,7
id26,id178,6
id26,id28,15
id26,id145,4
id26,id50,2
id118,id136,6
id118,id53,1
id118,id85,7
id148,id178,6
id148,id173,5
id148,id48,37
id148,id203,2
id148,id38,5
id148,id165,2
id148,id35,18
id148,id114,4
id148,id49,6
id148,id119,3
id148,id88,2
id148,id28,9
id121,id52,14
id121,id31,6
id121,id32,10
id121,id66,1
id121,id166,2
id121,id172,57
id121,id30,18
id102,id152,1
id134,id86,2
id134,id57,2
id134,id56,2
id172,id174,4
id172,id26,15
id172,id173,25
id172,id30,26
id172,id4,2
id172,id56,9
id172,id113,1
id172,id136,11
id172,id153,41
id172,id157,41
id172,id145,3
id172,id121,57
id172,id166,11
id172,id95,7
id172,id138,2
id172,id203,30
id98,id26,20
id98,id88,11
id98,id197,2
id98,id56,238
id98,id4,7
id98,id178,8
id98,id163,86
id98,id28,6
id98,id103,6
id98,id97,12
id178,id168,39
id178,id203,182
id178,id3,1
id178,id90,12
id178,id28,48
id178,id181,19
id178,id148,6
id178,id88,21
id178,id173,34
id178,id52,7
id178,id48,23
id178,id26,6
id178,id98,8
id178,id205,36
id178,id136,54
id178,id113,5
id178,id166,17
id178,id39,10
id178,id56,14
id178,id49,12
id178,id165,18
id178,id91,6
id127,id47,1
id170,id21,1
id170,id72,7
id170,id136,15
id170,id164,1
id170,id133,1
id170,id26,4
id170,id151,4
id170,id103,10
id170,id48,1
id170,id88,20
id170,id145,2
id170,id33,12
id170,id166,5
id170,id28,12
id170,id114,4
id209,id136,12
id161,id103,45
id161,id50,1
id161,id40,2
id161,id42,2
id161,id39,1
id161,id66,1
id161,id136,8
id161,id171,35
id88,id98,11
id88,id26,20
id88,id203,21
id88,id28,75
id88,id178,21
id88,id170,20
id88,id48,33
id88,id49,16
id88,id7,19
id88,id166,121
id88,id173,36
id88,id114,3
id88,id157,1
id88,id38,2
id88,id165,1
id88,id145,2
id88,id182,2
id88,id92,5
id88,id136,25
id88,id90,10
id88,id148,2
id88,id56,15
id88,id91,13
id88,id119,32
id88,id168,18
id88,id116,11
id88,id75,15
id88,id180,7
id28,id119,47
id28,id205,1
id28,id38,4
id28,id90,21
id28,id178,48
id28,id88,75
id28,id136,19
id28,id203,69
id28,id166,99
id28,id48,6
id28,id180,1
id28,id173,71
id28,id113,12
id28,id170,12
id28,id56,12
id28,id114,2
id28,id26,15
id28,id98,6
id28,id49,7
id28,id31,4
id28,id148,9
id28,id75,123
id28,id91,8
id28,id168,35
id198,id35,4
id6,id87,1
id39,id51,3
id39,id14,14
id39,id32,2
id39,id52,18
id39,id147,2
id39,id157,2
id39,id66,4
id39,id53,4
id39,id178,10
id39,id30,4
id39,id133,1
id39,id114,1
id39,id40,2
id39,id42,1
id39,id103,4
id39,id161,1
id14,id51,7
id14,id138,4
id14,id31,2
id14,id39,14
id14,id38,3
id14,id33,11
id14,id53,5
id14,id52,13
id14,id29,11
id34,id35,4
id34,id55,1
id51,id38,4
id51,id52,4
id51,id33,4
id51,id53,4
id51,id31,5
id51,id39,3
id51,id36,1
id51,id166,2
id51,id173,1
id51,id138,19
id51,id14,7
id51,id42,2
id51,id147,3
id51,id91,6
id96,id136,5
id96,id150,3
id96,id44,25
id96,id105,3
id96,id91,11
id84,id97,6
id84,id116,45
id84,id91,181
id84,id45,9
id84,id23,1
id110,id48,4
id110,id136,18
id110,id203,6
id24,id25,59
id24,id23,110
id24,id100,3
id49,id48,29
id49,id18,3
id49,id114,5
id49,id88,16
id49,id148,6
id49,id38,1
id49,id165,1
id49,id136,5
id49,id178,12
id49,id28,7
id49,id52,1
id124,id145,8
id124,id85,2
id124,id23,1
id124,id103,1
id25,id23,111
id25,id24,59
id153,id68,2
id153,id145,24
id153,id147,22
id153,id157,37
id153,id172,41
id153,id165,5
id153,id203,8
id41,id90,2
id57,id91,9
id57,id86,3
id57,id134,2
id52,id48,46
id52,id38,10
id52,id33,30
id52,id51,4
id52,id53,3
id52,id178,7
id52,id203,4
id52,id121,14
id52,id66,3
id52,id32,10
id52,id39,18
id52,id103,3
id52,id31,36
id52,id42,2
id52,id147,2
id52,id27,1
id52,id91,4
id52,id14,13
id52,id56,2
id52,id136,6
id52,id49,1
id119,id28,47
id119,id155,2
id119,id26,128
id119,id136,13
id119,id76,14
id119,id168,78
id119,id148,3
id119,id56,9
id119,id88,32
id119,id173,39
id119,id90,4
id119,id91,4
id119,id113,9
id119,id75,47
id149,id56,12
id149,id26,7
id27,id97,92
id27,id203,7
id27,id91,7
id27,id52,1
id82,id136,6
id75,id28,123
id75,id90,5
id75,id91,7
id75,id136,14
id75,id173,26
id75,id203,13
id75,id88,15
id75,id166,12
id75,id116,7
id75,id119,47
id200,id33,2
id108,id112,7
id108,id116,2
id141,id86,3
id141,id7,2
id141,id136,5
id122,id203,2
id29,id53,45
id29,id31,7
id29,id151,1
id29,id18,3
id29,id136,14
id29,id40,1
id29,id35,33
id29,id55,1
id29,id14,11
id140,id18,2
id140,id48,3
id140,id203,1
id76,id119,14
id76,id166,4
id103,id161,45
id103,id163,2
id103,id53,9
id103,id38,32
id103,id147,11
id103,id91,4
id103,id203,10
id103,id170,10
id103,id48,53
id103,id42,17
id103,id87,6
id103,id52,3
id103,id7,2
id103,id40,2
id103,id86,3
id103,id31,10
id103,id165,10
id103,id39,4
id103,id66,1
id103,id98,6
id103,id136,4
id103,id124,1
id103,id151,2
id116,id91,1081
id116,id84,45
id116,id113,3
id116,id108,2
id116,id174,1
id116,id88,11
id116,id90,6
id116,id166,12
id116,id75,7
id116,id92,4
id107,id91,3
id107,id23,7
id107,id21,1
id107,id72,1
id107,id125,2
id72,id170,7
id72,id21,24
id72,id91,6
id72,id107,1
id72,id23,1
id42,id103,17
id42,id40,2
id42,id161,2
id42,id52,2
id42,id31,2
id42,id51,2
id42,id147,5
id42,id39,1
id42,id66,1
id81,id166,10
id163,id38,2
id163,id103,2
id163,id23,1
id163,id98,86
id163,id104,1
id3,id178,1
id3,id171,2
id3,id203,1
id93,id91,5
id93,id95,4
id93,id94,1
id93,id203,10
id93,id136,2
id152,id166,1
id152,id18,4
id152,id102,1
id154,id18,1
id205,id28,1
id205,id87,1
id205,id203,16
id205,id91,4
id205,id178,36
id205,id136,23
