id1,id2,weight
id7,id125,3.45
id7,id4,6.81
id7,id23,2.53
id7,id161,1.62
id7,id203,3.05
id7,id195,3.33
id7,id113,2.34
id7,id155,1.52
id7,id151,3.45
id7,id74,3.48
id7,id165,4.67
id7,id166,1.39
id7,id112,1.0
id7,id56,4.02
id7,id136,2.42
id7,id172,2.05
id7,id168,1.93
id7,id8,5.08
id7,id98,2.3
id7,id31,1.23
id7,id53,1.23
id7,id54,1.71
id7,id64,1.39
id7,id173,2.69
id7,id134,2.16
id7,id121,2.34
id7,id86,2.38
id7,id152,1.0
id7,id70,2.16
id7,id72,2.56
id7,id167,1.52
id7,id103,1.71
id7,id104,1.23
id7,id68,1.0
id7,id127,1.0
id7,id20,1.93
id7,id27,1.52
id7,id71,1.0
id7,id119,1.0
id7,id148,1.0
id7,id92,1.0
id7,id138,1.52
id7,id153,1.39
id7,id15,1.0
id7,id12,1.52
id7,id178,1.79
id7,id33,1.23
id7,id32,1.62
id7,id141,1.39
id7,id48,1.23
id7,id30,1.52
id7,id21,2.25
id7,id57,1.0
id7,id18,1.23
id7,id51,1.0
id7,id13,1.0
id7,id97,1.39
id7,id88,2.49
id7,id171,1.0
id7,id14,1.23
id7,id52,1.23
id7,id170,1.39
id7,id35,2.85
id7,id26,1.0
id7,id40,1.23
id7,id114,1.0
id7,id137,1.23
id7,id163,1.52
id7,id39,1.0
id7,id38,1.39
id7,id91,1.93
id7,id123,1.23
id7,id3,1.0
id7,id162,1.23
id7,id182,1.0
id7,id83,1.23
id22,id161,1.87
id22,id98,2.25
id22,id3,1.23
id22,id90,1.0
id22,id203,1.23
id22,id163,1.39
id22,id173,1.0
id22,id164,1.23
id49,id173,2.11
id49,id33,1.79
id49,id27,1.0
id49,id114,2.0
id49,id4,1.39
id49,id203,2.05
id49,id39,2.0
id49,id165,1.23
id49,id148,1.79
id49,id88,2.75
id49,id166,2.25
id49,id29,1.0
id49,id170,1.23
id49,id103,2.0
id49,id71,1.0
id49,id14,1.39
id49,id50,1.23
id49,id48,2.8
id49,id178,2.49
id49,id96,1.39
id49,id18,1.39
id49,id28,2.16
id49,id136,2.46
id49,id40,1.0
id49,id155,1.52
id49,id66,1.23
id49,id56,1.0
id49,id98,1.0
id49,id164,1.0
id49,id161,1.62
id49,id82,1.23
id49,id91,1.0
id49,id121,1.0
id49,id20,1.39
id49,id31,1.39
id49,id125,1.23
id49,id145,1.0
id49,id85,1.0
id49,id124,1.0
id49,id202,1.0
id49,id168,1.0
id49,id52,1.0
id49,id172,1.0
id49,id119,1.52
id49,id76,1.23
id49,id57,1.23
id87,id151,2.42
id87,id205,1.23
id87,id147,2.63
id87,id91,1.52
id87,id38,1.0
id87,id103,1.52
id87,id153,2.38
id87,id165,1.23
id87,id136,1.23
id87,id203,1.87
id87,id113,1.0
id87,id39,1.23
id87,id172,1.23
id87,id183,1.0
id87,id155,1.0
id87,id178,1.0
id87,id42,1.0
id87,id90,1.23
id87,id18,1.0
id193,id4,1.0
id193,id53,1.52
id193,id134,1.62
id193,id163,1.0
id193,id38,1.39
id193,id103,1.23
id193,id2,1.0
id193,id195,1.39
id193,id56,1.52
id193,id119,1.23
id193,id63,1.0
id193,id23,1.23
id193,id136,1.39
id193,id149,1.0
id95,id91,2.85
id95,id172,1.87
id95,id203,4.71
id95,id116,1.52
id95,id105,1.79
id95,id93,2.59
id95,id28,1.52
id95,id90,1.0
id95,id138,1.0
id95,id202,1.93
id95,id38,1.0
id95,id185,1.0
id95,id96,1.39
id95,id64,1.71
id95,id98,1.79
id95,id74,1.39
id95,id53,1.0
id95,id136,1.39
id95,id39,1.0
id95,id75,1.23
id95,id194,1.39
id95,id191,1.23
id95,id97,1.23
id95,id85,1.0
id95,id51,1.0
id95,id31,1.0
id95,id88,1.0
id95,id115,1.52
id95,id181,1.0
id95,id40,1.0
id95,id161,1.0
id95,id79,1.0
id95,id150,1.23
id95,id77,1.0
id95,id57,1.0
id117,id29,1.0
id117,id203,1.0
id183,id97,1.93
id183,id161,1.39
id183,id91,2.34
id183,id172,1.39
id183,id30,2.77
id183,id53,2.49
id183,id38,1.93
id183,id136,1.23
id183,id92,1.23
id183,id203,2.3
id183,id113,1.0
id183,id26,1.0
id183,id178,1.62
id183,id125,1.39
id183,id66,1.0
id183,id111,1.0
id183,id14,1.23
id183,id121,1.39
id183,id147,1.0
id183,id27,2.46
id183,id166,1.0
id183,id87,1.0
id183,id51,1.87
id183,id90,1.0
id183,id194,1.79
id183,id162,2.0
id183,id138,3.29
id183,id181,1.52
id183,id93,1.0
id183,id37,1.79
id183,id109,1.52
id183,id151,1.23
id183,id52,1.0
id183,id88,1.39
id183,id134,1.0
id183,id68,1.23
id183,id72,1.0
id183,id103,1.62
id183,id84,1.62
id183,id174,1.0
id183,id45,1.23
id42,id103,2.0
id42,id21,1.0
id42,id26,1.0
id42,id52,1.0
id42,id31,1.0
id42,id51,1.0
id42,id147,1.39
id42,id90,1.0
id42,id38,1.0
id42,id203,1.39
id42,id86,1.0
id42,id161,1.52
id42,id88,1.52
id42,id68,1.23
id42,id172,1.0
id42,id164,1.23
id42,id166,1.23
id42,id136,1.23
id42,id165,1.0
id42,id87,1.0
id187,id155,1.0
id187,id4,1.0
id187,id151,1.62
id187,id136,2.05
id187,id114,1.87
id187,id150,1.23
id187,id161,1.52
id187,id12,1.0
id187,id176,1.0
id187,id203,2.16
id187,id148,1.0
id187,id23,1.0
id187,id26,1.23
id187,id115,1.62
id187,id166,1.0
id187,id79,1.0
id187,id103,1.0
id187,id31,1.0
id187,id195,1.39
id58,id136,3.25
id58,id115,1.39
id58,id91,1.0
id58,id114,1.23
id58,id203,1.39
id58,id146,1.23
id58,id133,1.0
id58,id56,1.0
id58,id151,1.0
id58,id74,1.0
id58,id26,1.71
id58,id5,1.52
id58,id3,1.62
id58,id35,1.0
id58,id29,1.0
id58,id161,1.23
id58,id119,1.0
id58,id106,1.0
id58,id75,1.0
id58,id172,1.0
id58,id163,1.23
id58,id23,1.23
id58,id181,1.0
id58,id48,1.39
id58,id52,1.0
id58,id125,1.0
id58,id33,1.0
id58,id108,1.23
id58,id150,2.11
id58,id96,1.0
id58,id44,1.0
id58,id82,1.23
id58,id173,1.0
id58,id105,1.52
id58,id100,1.23
id58,id178,1.0
id60,id88,1.23
id60,id33,1.39
id60,id32,1.39
id60,id52,1.52
id60,id121,1.23
id60,id39,1.0
id60,id205,1.0
id60,id161,1.0
id60,id165,1.71
id19,id34,1.0
id19,id18,1.23
id19,id3,1.23
id19,id5,1.0
id19,id4,1.0
id27,id40,2.16
id27,id111,2.38
id27,id79,1.0
id27,id97,5.4
id27,id167,2.8
id27,id31,2.0
id27,id49,1.0
id27,id91,2.0
id27,id178,1.52
id27,id203,3.35
id27,id172,1.87
id27,id98,3.8
id27,id56,4.09
id27,id194,1.52
id27,id53,2.16
id27,id4,2.66
id27,id151,1.0
id27,id119,1.87
id27,id26,1.71
id27,id38,2.98
id27,id168,2.16
id27,id44,1.0
id27,id165,2.59
id27,id75,1.39
id27,id23,1.52
id27,id29,1.39
id27,id86,1.0
id27,id68,1.0
id27,id136,2.25
id27,id65,1.52
id27,id105,3.07
id27,id173,1.62
